Production,Productivity,SForest,AD,Sharvest,Rewetting,Area (Mha)
Medium,MediumLow,100,High,20,100,0.0010275057167157264
Medium,MediumLow,100,High,50,0,0.0010275057167157264
Medium,MediumLow,100,High,50,25,0.0010275057167157264
Medium,MediumLow,100,High,50,50,0.0010275057167157264
Medium,MediumLow,100,High,50,75,0.0010275057167157264
Medium,MediumLow,100,High,50,100,0.0010275057167157264
Medium,MediumLow,100,High,83,0,0.0010275057167157264
Medium,MediumLow,100,High,83,25,0.0010275057167157264
Medium,MediumLow,100,High,83,50,0.0010275057167157264
Medium,MediumLow,100,High,83,75,0.0010275057167157264
Medium,MediumLow,100,High,83,100,0.0010275057167157264
Medium,MediumLow,100,Low,0,0,0.0010275057167157264
Medium,MediumLow,100,Low,0,25,0.0010275057167157264
Medium,MediumLow,100,Low,0,50,0.0010275057167157264
Medium,MediumLow,100,Low,0,75,0.0010275057167157264
Medium,MediumLow,100,Low,0,100,0.0010275057167157264
Medium,MediumLow,100,Low,20,0,0.0010275057167157264
Medium,MediumLow,100,Low,20,25,0.0010275057167157264
Medium,MediumLow,100,Low,20,50,0.0010275057167157264
Medium,MediumLow,100,Low,20,75,0.0010275057167157264
Medium,MediumLow,100,Low,20,100,0.0010275057167157264
Medium,MediumLow,100,Low,50,0,0.0010275057167157264
Medium,MediumLow,100,Low,50,25,0.0010275057167157264
Medium,MediumLow,100,Low,50,50,0.0010275057167157264
Medium,MediumLow,100,Low,50,75,0.0010275057167157264
Medium,MediumLow,100,Low,50,100,0.0010275057167157264
Medium,MediumLow,100,Low,83,0,0.0010275057167157264
Medium,MediumLow,100,Low,83,25,0.0010275057167157264
Medium,MediumLow,100,Low,83,50,0.0010275057167157264
Medium,MediumLow,100,Low,83,75,0.0010275057167157264
Medium,MediumLow,100,Low,83,100,0.0010275057167157264
Medium,MediumLow,25,Low,0,0,0.0010275057167157264
Medium,MediumLow,25,Low,0,25,0.0010275057167157264
Medium,MediumLow,25,Low,0,50,0.0010275057167157264
Medium,MediumLow,25,Low,0,75,0.0010275057167157264
Medium,MediumLow,25,Low,0,100,0.0010275057167157264
Medium,MediumLow,25,Low,20,0,0.0010275057167157264
Medium,MediumLow,25,Low,20,25,0.0010275057167157264
Medium,MediumLow,25,Low,20,50,0.0010275057167157264
Medium,MediumLow,25,Low,20,75,0.0010275057167157264
Medium,MediumLow,25,Low,20,100,0.0010275057167157264
Medium,MediumLow,25,Low,50,0,0.0010275057167157264
Medium,MediumLow,25,Low,50,25,0.0010275057167157264
Medium,MediumLow,25,Low,50,50,0.0010275057167157264
Medium,MediumLow,25,Low,50,75,0.0010275057167157264
Medium,MediumLow,25,Low,50,100,0.0010275057167157264
Medium,MediumLow,25,Low,83,0,0.0010275057167157264
Medium,MediumLow,25,Low,83,25,0.0010275057167157264
Medium,MediumLow,25,Low,83,50,0.0010275057167157264
Medium,MediumLow,25,Low,83,75,0.0010275057167157264
Medium,MediumLow,25,Low,83,100,0.0010275057167157264
Medium,MediumLow,50,High,0,0,0.0010275057167157264
Medium,MediumLow,50,High,0,25,0.0010275057167157264
Medium,MediumLow,50,High,0,50,0.0010275057167157264
Medium,MediumLow,50,High,0,75,0.0010275057167157264
Medium,MediumLow,50,High,0,100,0.0010275057167157264
Medium,MediumLow,50,High,20,0,0.0010275057167157264
Medium,MediumLow,50,High,20,25,0.0010275057167157264
Medium,MediumLow,50,High,20,50,0.0010275057167157264
Medium,MediumLow,50,High,20,75,0.0010275057167157264
Medium,MediumLow,50,High,20,100,0.0010275057167157264
Medium,MediumLow,50,High,50,0,0.0010275057167157264
Medium,MediumLow,50,High,50,25,0.0010275057167157264
Medium,MediumLow,50,High,50,50,0.0010275057167157264
Medium,MediumLow,50,High,50,75,0.0010275057167157264
Medium,MediumLow,50,High,50,100,0.0010275057167157264
Medium,MediumLow,50,High,83,0,0.0010275057167157264
Medium,MediumLow,50,High,83,25,0.0010275057167157264
Medium,MediumLow,50,High,83,50,0.0010275057167157264
Medium,MediumLow,50,High,83,75,0.0010275057167157264
Medium,MediumLow,50,High,83,100,0.0010275057167157264
Medium,MediumLow,50,Low,0,0,0.0010275057167157264
Medium,MediumLow,50,Low,0,25,0.0010275057167157264
Medium,MediumLow,50,Low,0,50,0.0010275057167157264
Medium,MediumLow,50,Low,0,75,0.0010275057167157264
Medium,MediumLow,50,Low,0,100,0.0010275057167157264
Medium,MediumLow,50,Low,20,0,0.0010275057167157264
Medium,MediumLow,50,Low,20,25,0.0010275057167157264
Medium,MediumLow,50,Low,20,50,0.0010275057167157264
Medium,MediumLow,50,Low,20,75,0.0010275057167157264
Medium,MediumLow,50,Low,20,100,0.0010275057167157264
Medium,MediumLow,50,Low,50,0,0.0010275057167157264
Medium,MediumLow,50,Low,50,25,0.0010275057167157264
Medium,MediumLow,50,Low,50,50,0.0010275057167157264
Medium,MediumLow,50,Low,50,75,0.0010275057167157264
Medium,MediumLow,50,Low,50,100,0.0010275057167157264
Medium,MediumLow,50,Low,83,0,0.0010275057167157264
Medium,MediumLow,50,Low,83,25,0.0010275057167157264
Medium,MediumLow,50,Low,83,50,0.0010275057167157264
Medium,MediumLow,50,Low,83,75,0.0010275057167157264
Medium,MediumLow,50,Low,83,100,0.0010275057167157264
Medium,MediumLow,75,High,0,0,0.0010275057167157264
Medium,MediumLow,75,High,0,25,0.0010275057167157264
Medium,MediumLow,75,High,0,50,0.0010275057167157264
Medium,MediumLow,75,High,0,75,0.0010275057167157264
Medium,MediumLow,75,High,0,100,0.0010275057167157264
Medium,MediumLow,75,High,20,0,0.0010275057167157264
Medium,MediumLow,75,High,20,25,0.0010275057167157264
Medium,MediumLow,75,High,20,50,0.0010275057167157264
Medium,MediumLow,75,High,20,75,0.0010275057167157264
Medium,MediumLow,75,High,20,100,0.0010275057167157264
Medium,MediumLow,75,High,50,0,0.0010275057167157264
Medium,MediumLow,75,High,50,25,0.0010275057167157264
Medium,MediumLow,75,High,50,50,0.0010275057167157264
Medium,MediumLow,75,High,50,75,0.0010275057167157264
Medium,MediumLow,75,High,50,100,0.0010275057167157264
Medium,MediumLow,75,High,83,0,0.0010275057167157264
Medium,MediumLow,75,High,83,25,0.0010275057167157264
Medium,MediumLow,75,High,83,50,0.0010275057167157264
Medium,MediumLow,75,High,83,75,0.0010275057167157264
Medium,MediumLow,75,High,83,100,0.0010275057167157264
Medium,MediumLow,75,Low,0,0,0.0010275057167157264
Medium,MediumLow,75,Low,0,25,0.0010275057167157264
Medium,MediumLow,75,Low,0,50,0.0010275057167157264
Medium,MediumLow,75,Low,0,75,0.0010275057167157264
Medium,MediumLow,75,Low,0,100,0.0010275057167157264
Medium,MediumLow,75,Low,20,0,0.0010275057167157264
Medium,MediumLow,75,Low,20,25,0.0010275057167157264
Medium,MediumLow,75,Low,20,50,0.0010275057167157264
Medium,MediumLow,75,Low,20,75,0.0010275057167157264
Medium,MediumLow,75,Low,20,100,0.0010275057167157264
Medium,MediumLow,75,Low,50,0,0.0010275057167157264
Medium,MediumLow,75,Low,50,25,0.0010275057167157264
Medium,MediumLow,75,Low,50,50,0.0010275057167157264
Medium,MediumLow,75,Low,50,75,0.0010275057167157264
Medium,MediumLow,75,Low,50,100,0.0010275057167157264
Medium,MediumLow,75,Low,83,0,0.0010275057167157264
Medium,MediumLow,75,Low,83,25,0.0010275057167157264
Medium,MediumLow,75,Low,83,50,0.0010275057167157264
Medium,MediumLow,75,Low,83,75,0.0010275057167157264
Medium,MediumLow,75,Low,83,100,0.0010275057167157264
VeryLow,HighHigh,0,High,0,0,2.300668571039296
VeryLow,HighHigh,0,High,0,25,2.300668571039296
VeryLow,HighHigh,0,High,0,50,2.300668571039296
VeryLow,HighHigh,0,High,0,75,2.300668571039296
VeryLow,HighHigh,0,High,0,100,2.300668571039296
VeryLow,HighHigh,0,High,20,0,2.300668571039296
VeryLow,HighHigh,0,High,20,25,2.300668571039296
VeryLow,HighHigh,0,High,20,50,2.300668571039296
VeryLow,HighHigh,0,High,20,75,2.300668571039296
VeryLow,HighHigh,0,High,20,100,2.300668571039296
VeryLow,HighHigh,0,High,50,0,2.300668571039296
VeryLow,HighHigh,0,High,50,25,2.300668571039296
VeryLow,HighHigh,0,High,50,50,2.300668571039296
VeryLow,HighHigh,0,High,50,75,2.300668571039296
VeryLow,HighHigh,0,High,50,100,2.300668571039296
VeryLow,HighHigh,0,High,83,0,2.300668571039296
VeryLow,HighHigh,0,High,83,25,2.300668571039296
VeryLow,HighHigh,0,High,83,50,2.300668571039296
VeryLow,HighHigh,0,High,83,75,2.300668571039296
VeryLow,HighHigh,0,High,83,100,2.300668571039296
VeryLow,HighHigh,0,Low,0,0,2.300668571039296
VeryLow,HighHigh,0,Low,0,25,2.300668571039296
VeryLow,HighHigh,0,Low,0,50,2.300668571039296
VeryLow,HighHigh,0,Low,0,75,2.300668571039296
VeryLow,HighHigh,0,Low,0,100,2.300668571039296
VeryLow,HighHigh,0,Low,20,0,2.300668571039296
VeryLow,HighHigh,0,Low,20,25,2.300668571039296
VeryLow,HighHigh,0,Low,20,50,2.300668571039296
VeryLow,HighHigh,0,Low,20,75,2.300668571039296
VeryLow,HighHigh,0,Low,20,100,2.300668571039296
VeryLow,HighHigh,0,Low,50,0,2.300668571039296
VeryLow,HighHigh,0,Low,50,25,2.300668571039296
VeryLow,HighHigh,0,Low,50,50,2.300668571039296
VeryLow,HighHigh,0,Low,50,75,2.300668571039296
VeryLow,HighHigh,0,Low,50,100,2.300668571039296
VeryLow,HighHigh,0,Low,83,0,2.300668571039296
VeryLow,HighHigh,0,Low,83,25,2.300668571039296
VeryLow,HighHigh,0,Low,83,50,2.300668571039296
VeryLow,HighHigh,0,Low,83,75,2.300668571039296
VeryLow,HighHigh,0,Low,83,100,2.300668571039296
VeryLow,HighHigh,100,High,0,0,2.300668571039296
VeryLow,HighHigh,100,High,0,25,2.300668571039296
VeryLow,HighHigh,100,High,0,50,2.300668571039296
VeryLow,HighHigh,100,High,0,75,2.300668571039296
VeryLow,HighHigh,100,High,0,100,2.300668571039296
VeryLow,HighHigh,100,High,20,0,2.300668571039296
VeryLow,HighHigh,100,High,20,25,2.300668571039296
VeryLow,HighHigh,100,High,20,50,2.300668571039296
VeryLow,HighHigh,100,High,20,75,2.300668571039296
VeryLow,HighHigh,100,High,20,100,2.300668571039296
VeryLow,HighHigh,100,High,50,0,2.300668571039296
VeryLow,HighHigh,100,High,50,25,2.300668571039296
VeryLow,HighHigh,100,High,50,50,2.300668571039296
VeryLow,HighHigh,100,High,50,75,2.300668571039296
VeryLow,HighHigh,100,High,50,100,2.300668571039296
VeryLow,HighHigh,100,High,83,0,2.300668571039296
VeryLow,HighHigh,100,High,83,25,2.300668571039296
VeryLow,HighHigh,100,High,83,50,2.300668571039296
VeryLow,HighHigh,100,High,83,75,2.300668571039296
VeryLow,HighHigh,100,High,83,100,2.300668571039296
VeryLow,HighHigh,100,Low,0,0,2.300668571039296
VeryLow,HighHigh,100,Low,0,25,2.300668571039296
VeryLow,HighHigh,100,Low,0,50,2.300668571039296
VeryLow,HighHigh,100,Low,0,75,2.300668571039296
VeryLow,HighHigh,100,Low,0,100,2.300668571039296
VeryLow,HighHigh,100,Low,20,0,2.300668571039296
VeryLow,HighHigh,100,Low,20,25,2.300668571039296
VeryLow,HighHigh,100,Low,20,50,2.300668571039296
VeryLow,HighHigh,100,Low,20,75,2.300668571039296
VeryLow,HighHigh,100,Low,20,100,2.300668571039296
VeryLow,HighHigh,100,Low,50,0,2.300668571039296
VeryLow,HighHigh,100,Low,50,25,2.300668571039296
VeryLow,HighHigh,100,Low,50,50,2.300668571039296
VeryLow,HighHigh,100,Low,50,75,2.300668571039296
VeryLow,HighHigh,100,Low,50,100,2.300668571039296
VeryLow,HighHigh,100,Low,83,0,2.300668571039296
VeryLow,HighHigh,100,Low,83,25,2.300668571039296
VeryLow,HighHigh,100,Low,83,50,2.300668571039296
VeryLow,HighHigh,100,Low,83,75,2.300668571039296
VeryLow,HighHigh,100,Low,83,100,2.300668571039296
VeryLow,HighHigh,25,High,0,0,2.300668571039296
VeryLow,HighHigh,25,High,0,25,2.300668571039296
VeryLow,HighHigh,25,High,0,50,2.300668571039296
VeryLow,HighHigh,25,High,0,75,2.300668571039296
VeryLow,HighHigh,25,High,0,100,2.300668571039296
VeryLow,HighHigh,25,High,20,0,2.300668571039296
VeryLow,HighHigh,25,High,20,25,2.300668571039296
VeryLow,HighHigh,25,High,20,50,2.300668571039296
VeryLow,HighHigh,25,High,20,75,2.300668571039296
VeryLow,HighHigh,25,High,20,100,2.300668571039296
VeryLow,HighHigh,25,High,50,0,2.300668571039296
VeryLow,HighHigh,25,High,50,25,2.300668571039296
VeryLow,HighHigh,25,High,50,50,2.300668571039296
VeryLow,HighHigh,25,High,50,75,2.300668571039296
VeryLow,HighHigh,25,High,50,100,2.300668571039296
VeryLow,HighHigh,25,High,83,0,2.300668571039296
VeryLow,HighHigh,25,High,83,25,2.300668571039296
VeryLow,HighHigh,25,High,83,50,2.300668571039296
VeryLow,HighHigh,25,High,83,75,2.300668571039296
VeryLow,HighHigh,25,High,83,100,2.300668571039296
VeryLow,HighHigh,25,Low,0,0,2.300668571039296
VeryLow,HighHigh,25,Low,0,25,2.300668571039296
VeryLow,HighHigh,25,Low,0,50,2.300668571039296
VeryLow,HighHigh,25,Low,0,75,2.300668571039296
VeryLow,HighHigh,25,Low,0,100,2.300668571039296
VeryLow,HighHigh,25,Low,20,0,2.300668571039296
VeryLow,HighHigh,25,Low,20,25,2.300668571039296
VeryLow,HighHigh,25,Low,20,50,2.300668571039296
VeryLow,HighHigh,25,Low,20,75,2.300668571039296
VeryLow,HighHigh,25,Low,20,100,2.300668571039296
VeryLow,HighHigh,25,Low,50,0,2.300668571039296
VeryLow,HighHigh,25,Low,50,25,2.300668571039296
VeryLow,HighHigh,25,Low,50,50,2.300668571039296
VeryLow,HighHigh,25,Low,50,75,2.300668571039296
VeryLow,HighHigh,25,Low,50,100,2.300668571039296
VeryLow,HighHigh,25,Low,83,0,2.300668571039296
VeryLow,HighHigh,25,Low,83,25,2.300668571039296
VeryLow,HighHigh,25,Low,83,50,2.300668571039296
VeryLow,HighHigh,25,Low,83,75,2.300668571039296
VeryLow,HighHigh,25,Low,83,100,2.300668571039296
VeryLow,HighHigh,50,High,0,0,2.300668571039296
VeryLow,HighHigh,50,High,0,25,2.300668571039296
VeryLow,HighHigh,50,High,0,50,2.300668571039296
VeryLow,HighHigh,50,High,0,75,2.300668571039296
VeryLow,HighHigh,50,High,0,100,2.300668571039296
VeryLow,HighHigh,50,High,20,0,2.300668571039296
VeryLow,HighHigh,50,High,20,25,2.300668571039296
VeryLow,HighHigh,50,High,20,50,2.300668571039296
VeryLow,HighHigh,50,High,20,75,2.300668571039296
VeryLow,HighHigh,50,High,20,100,2.300668571039296
VeryLow,HighHigh,50,High,50,0,2.300668571039296
VeryLow,HighHigh,50,High,50,25,2.300668571039296
VeryLow,HighHigh,50,High,50,50,2.300668571039296
VeryLow,HighHigh,50,High,50,75,2.300668571039296
VeryLow,HighHigh,50,High,50,100,2.300668571039296
VeryLow,HighHigh,50,High,83,0,2.300668571039296
VeryLow,HighHigh,50,High,83,25,2.300668571039296
VeryLow,HighHigh,50,High,83,50,2.300668571039296
VeryLow,HighHigh,50,High,83,75,2.300668571039296
VeryLow,HighHigh,50,High,83,100,2.300668571039296
VeryLow,HighHigh,50,Low,0,0,2.300668571039296
VeryLow,HighHigh,50,Low,0,25,2.300668571039296
VeryLow,HighHigh,50,Low,0,50,2.300668571039296
VeryLow,HighHigh,50,Low,0,75,2.300668571039296
VeryLow,HighHigh,50,Low,0,100,2.300668571039296
VeryLow,HighHigh,50,Low,20,0,2.300668571039296
VeryLow,HighHigh,50,Low,20,25,2.300668571039296
VeryLow,HighHigh,50,Low,20,50,2.300668571039296
VeryLow,HighHigh,50,Low,20,75,2.300668571039296
VeryLow,HighHigh,50,Low,20,100,2.300668571039296
VeryLow,HighHigh,50,Low,50,0,2.300668571039296
VeryLow,HighHigh,50,Low,50,25,2.300668571039296
VeryLow,HighHigh,50,Low,50,50,2.300668571039296
VeryLow,HighHigh,50,Low,50,75,2.300668571039296
VeryLow,HighHigh,50,Low,50,100,2.300668571039296
VeryLow,HighHigh,50,Low,83,0,2.300668571039296
VeryLow,HighHigh,50,Low,83,25,2.300668571039296
VeryLow,HighHigh,50,Low,83,50,2.300668571039296
VeryLow,HighHigh,50,Low,83,75,2.300668571039296
VeryLow,HighHigh,50,Low,83,100,2.300668571039296
VeryLow,HighHigh,75,High,0,0,2.300668571039296
VeryLow,HighHigh,75,High,0,25,2.300668571039296
VeryLow,HighHigh,75,High,0,50,2.300668571039296
VeryLow,HighHigh,75,High,0,75,2.300668571039296
VeryLow,HighHigh,75,High,0,100,2.300668571039296
VeryLow,HighHigh,75,High,20,0,2.300668571039296
VeryLow,HighHigh,75,High,20,25,2.300668571039296
VeryLow,HighHigh,75,High,20,50,2.300668571039296
VeryLow,HighHigh,75,High,20,75,2.300668571039296
VeryLow,HighHigh,75,High,20,100,2.300668571039296
VeryLow,HighHigh,75,High,50,0,2.300668571039296
VeryLow,HighHigh,75,High,50,25,2.300668571039296
VeryLow,HighHigh,75,High,50,50,2.300668571039296
VeryLow,HighHigh,75,High,50,75,2.300668571039296
VeryLow,HighHigh,75,High,50,100,2.300668571039296
VeryLow,HighHigh,75,High,83,0,2.300668571039296
VeryLow,HighHigh,75,High,83,25,2.300668571039296
VeryLow,HighHigh,75,High,83,50,2.300668571039296
VeryLow,HighHigh,75,High,83,75,2.300668571039296
VeryLow,HighHigh,75,High,83,100,2.300668571039296
VeryLow,HighHigh,75,Low,0,0,2.300668571039296
VeryLow,HighHigh,75,Low,0,25,2.300668571039296
VeryLow,HighHigh,75,Low,0,50,2.300668571039296
VeryLow,HighHigh,75,Low,0,75,2.300668571039296
VeryLow,HighHigh,75,Low,0,100,2.300668571039296
VeryLow,HighHigh,75,Low,20,0,2.300668571039296
VeryLow,HighHigh,75,Low,20,25,2.300668571039296
VeryLow,HighHigh,75,Low,20,50,2.300668571039296
VeryLow,HighHigh,75,Low,20,75,2.300668571039296
VeryLow,HighHigh,75,Low,20,100,2.300668571039296
VeryLow,HighHigh,75,Low,50,0,2.300668571039296
VeryLow,HighHigh,75,Low,50,25,2.300668571039296
VeryLow,HighHigh,75,Low,50,50,2.300668571039296
VeryLow,HighHigh,75,Low,50,75,2.300668571039296
VeryLow,HighHigh,75,Low,50,100,2.300668571039296
VeryLow,HighHigh,75,Low,83,0,2.300668571039296
VeryLow,HighHigh,75,Low,83,25,2.300668571039296
VeryLow,HighHigh,75,Low,83,50,2.300668571039296
VeryLow,HighHigh,75,Low,83,75,2.300668571039296
VeryLow,HighHigh,75,Low,83,100,2.300668571039296
VeryLow,HighLow,0,High,0,0,2.300668571039296
VeryLow,HighLow,0,High,0,25,2.300668571039296
VeryLow,HighLow,0,High,0,50,2.300668571039296
VeryLow,HighLow,0,High,0,75,2.300668571039296
VeryLow,HighLow,0,High,0,100,2.300668571039296
VeryLow,HighLow,0,High,20,0,2.300668571039296
VeryLow,HighLow,0,High,20,25,2.300668571039296
VeryLow,HighLow,0,High,20,50,2.300668571039296
VeryLow,HighLow,0,High,20,75,2.300668571039296
VeryLow,HighLow,0,High,20,100,2.300668571039296
VeryLow,HighLow,0,High,50,0,2.300668571039296
VeryLow,HighLow,0,High,50,25,2.300668571039296
VeryLow,HighLow,0,High,50,50,2.300668571039296
VeryLow,HighLow,0,High,50,75,2.300668571039296
VeryLow,HighLow,0,High,50,100,2.300668571039296
VeryLow,HighLow,0,High,83,0,2.300668571039296
VeryLow,HighLow,0,High,83,25,2.300668571039296
VeryLow,HighLow,0,High,83,50,2.300668571039296
VeryLow,HighLow,0,High,83,75,2.300668571039296
VeryLow,HighLow,0,High,83,100,2.300668571039296
VeryLow,HighLow,0,Low,0,0,2.300668571039296
VeryLow,HighLow,0,Low,0,25,2.300668571039296
VeryLow,HighLow,0,Low,0,50,2.300668571039296
VeryLow,HighLow,0,Low,0,75,2.300668571039296
VeryLow,HighLow,0,Low,0,100,2.300668571039296
VeryLow,HighLow,0,Low,20,0,2.300668571039296
VeryLow,HighLow,0,Low,20,25,2.300668571039296
VeryLow,HighLow,0,Low,20,50,2.300668571039296
VeryLow,HighLow,0,Low,20,75,2.300668571039296
VeryLow,HighLow,0,Low,20,100,2.300668571039296
VeryLow,HighLow,0,Low,50,0,2.300668571039296
VeryLow,HighLow,0,Low,50,25,2.300668571039296
VeryLow,HighLow,0,Low,50,50,2.300668571039296
VeryLow,HighLow,0,Low,50,75,2.300668571039296
VeryLow,HighLow,0,Low,50,100,2.300668571039296
VeryLow,HighLow,0,Low,83,0,2.300668571039296
VeryLow,HighLow,0,Low,83,25,2.300668571039296
VeryLow,HighLow,0,Low,83,50,2.300668571039296
VeryLow,HighLow,0,Low,83,75,2.300668571039296
VeryLow,HighLow,0,Low,83,100,2.300668571039296
VeryLow,HighLow,100,High,0,0,2.300668571039296
VeryLow,HighLow,100,High,0,25,2.300668571039296
VeryLow,HighLow,100,High,0,50,2.300668571039296
VeryLow,HighLow,100,High,0,75,2.300668571039296
VeryLow,HighLow,100,High,0,100,2.300668571039296
VeryLow,HighLow,100,High,20,0,2.300668571039296
VeryLow,HighLow,100,High,20,25,2.300668571039296
VeryLow,HighLow,100,High,20,50,2.300668571039296
VeryLow,HighLow,100,High,20,75,2.300668571039296
VeryLow,HighLow,100,High,20,100,2.300668571039296
VeryLow,HighLow,100,High,50,0,2.300668571039296
VeryLow,HighLow,100,High,50,25,2.300668571039296
VeryLow,HighLow,100,High,50,50,2.300668571039296
VeryLow,HighLow,100,High,50,75,2.300668571039296
VeryLow,HighLow,100,High,50,100,2.300668571039296
VeryLow,HighLow,100,High,83,0,2.300668571039296
VeryLow,HighLow,100,High,83,25,2.300668571039296
VeryLow,HighLow,100,High,83,50,2.300668571039296
VeryLow,HighLow,100,High,83,75,2.300668571039296
VeryLow,HighLow,100,High,83,100,2.300668571039296
VeryLow,HighLow,100,Low,0,0,2.300668571039296
VeryLow,HighLow,100,Low,0,25,2.300668571039296
VeryLow,HighLow,100,Low,0,50,2.300668571039296
VeryLow,HighLow,100,Low,0,75,2.300668571039296
VeryLow,HighLow,100,Low,0,100,2.300668571039296
VeryLow,HighLow,100,Low,20,0,2.300668571039296
VeryLow,HighLow,100,Low,20,25,2.300668571039296
VeryLow,HighLow,100,Low,20,50,2.300668571039296
VeryLow,HighLow,100,Low,20,75,2.300668571039296
VeryLow,HighLow,100,Low,20,100,2.300668571039296
VeryLow,HighLow,100,Low,50,0,2.300668571039296
VeryLow,HighLow,100,Low,50,25,2.300668571039296
VeryLow,HighLow,100,Low,50,50,2.300668571039296
VeryLow,HighLow,100,Low,50,75,2.300668571039296
VeryLow,HighLow,100,Low,50,100,2.300668571039296
VeryLow,HighLow,100,Low,83,0,2.300668571039296
VeryLow,HighLow,100,Low,83,25,2.300668571039296
VeryLow,HighLow,100,Low,83,50,2.300668571039296
VeryLow,HighLow,100,Low,83,75,2.300668571039296
VeryLow,HighLow,100,Low,83,100,2.300668571039296
VeryLow,HighLow,25,High,0,0,2.300668571039296
VeryLow,HighLow,25,High,0,25,2.300668571039296
VeryLow,HighLow,25,High,0,50,2.300668571039296
VeryLow,HighLow,25,High,0,75,2.300668571039296
VeryLow,HighLow,25,High,0,100,2.300668571039296
VeryLow,HighLow,25,High,20,0,2.300668571039296
VeryLow,HighLow,25,High,20,25,2.300668571039296
VeryLow,HighLow,25,High,20,50,2.300668571039296
VeryLow,HighLow,25,High,20,75,2.300668571039296
VeryLow,HighLow,25,High,20,100,2.300668571039296
VeryLow,HighLow,25,High,50,0,2.300668571039296
VeryLow,HighLow,25,High,50,25,2.300668571039296
VeryLow,HighLow,25,High,50,50,2.300668571039296
VeryLow,HighLow,25,High,50,75,2.300668571039296
VeryLow,HighLow,25,High,50,100,2.300668571039296
VeryLow,HighLow,25,High,83,0,2.300668571039296
VeryLow,HighLow,25,High,83,25,2.300668571039296
VeryLow,HighLow,25,High,83,50,2.300668571039296
VeryLow,HighLow,25,High,83,75,2.300668571039296
VeryLow,HighLow,25,High,83,100,2.300668571039296
VeryLow,HighLow,25,Low,0,0,2.300668571039296
VeryLow,HighLow,25,Low,0,25,2.300668571039296
VeryLow,HighLow,25,Low,0,50,2.300668571039296
VeryLow,HighLow,25,Low,0,75,2.300668571039296
VeryLow,HighLow,25,Low,0,100,2.300668571039296
VeryLow,HighLow,25,Low,20,0,2.300668571039296
VeryLow,HighLow,25,Low,20,25,2.300668571039296
VeryLow,HighLow,25,Low,20,50,2.300668571039296
VeryLow,HighLow,25,Low,20,75,2.300668571039296
VeryLow,HighLow,25,Low,20,100,2.300668571039296
VeryLow,HighLow,25,Low,50,0,2.300668571039296
VeryLow,HighLow,25,Low,50,25,2.300668571039296
VeryLow,HighLow,25,Low,50,50,2.300668571039296
VeryLow,HighLow,25,Low,50,75,2.300668571039296
VeryLow,HighLow,25,Low,50,100,2.300668571039296
VeryLow,HighLow,25,Low,83,0,2.300668571039296
VeryLow,HighLow,25,Low,83,25,2.300668571039296
VeryLow,HighLow,25,Low,83,50,2.300668571039296
VeryLow,HighLow,25,Low,83,75,2.300668571039296
VeryLow,HighLow,25,Low,83,100,2.300668571039296
VeryLow,HighLow,50,High,0,0,2.300668571039296
VeryLow,HighLow,50,High,0,25,2.300668571039296
VeryLow,HighLow,50,High,0,50,2.300668571039296
VeryLow,HighLow,50,High,0,75,2.300668571039296
VeryLow,HighLow,50,High,0,100,2.300668571039296
VeryLow,HighLow,50,High,20,0,2.300668571039296
VeryLow,HighLow,50,High,20,25,2.300668571039296
VeryLow,HighLow,50,High,20,50,2.300668571039296
VeryLow,HighLow,50,High,20,75,2.300668571039296
VeryLow,HighLow,50,High,20,100,2.300668571039296
VeryLow,HighLow,50,High,50,0,2.300668571039296
VeryLow,HighLow,50,High,50,25,2.300668571039296
VeryLow,HighLow,50,High,50,50,2.300668571039296
VeryLow,HighLow,50,High,50,75,2.300668571039296
VeryLow,HighLow,50,High,50,100,2.300668571039296
VeryLow,HighLow,50,High,83,0,2.300668571039296
VeryLow,HighLow,50,High,83,25,2.300668571039296
VeryLow,HighLow,50,High,83,50,2.300668571039296
VeryLow,HighLow,50,High,83,75,2.300668571039296
VeryLow,HighLow,50,High,83,100,2.300668571039296
VeryLow,HighLow,50,Low,0,0,2.300668571039296
VeryLow,HighLow,50,Low,0,25,2.300668571039296
VeryLow,HighLow,50,Low,0,50,2.300668571039296
VeryLow,HighLow,50,Low,0,75,2.300668571039296
VeryLow,HighLow,50,Low,0,100,2.300668571039296
VeryLow,HighLow,50,Low,20,0,2.300668571039296
VeryLow,HighLow,50,Low,20,25,2.300668571039296
VeryLow,HighLow,50,Low,20,50,2.300668571039296
VeryLow,HighLow,50,Low,20,75,2.300668571039296
VeryLow,HighLow,50,Low,20,100,2.300668571039296
VeryLow,HighLow,50,Low,50,0,2.300668571039296
VeryLow,HighLow,50,Low,50,25,2.300668571039296
VeryLow,HighLow,50,Low,50,50,2.300668571039296
VeryLow,HighLow,50,Low,50,75,2.300668571039296
VeryLow,HighLow,50,Low,50,100,2.300668571039296
VeryLow,HighLow,50,Low,83,0,2.300668571039296
VeryLow,HighLow,50,Low,83,25,2.300668571039296
VeryLow,HighLow,50,Low,83,50,2.300668571039296
VeryLow,HighLow,50,Low,83,75,2.300668571039296
VeryLow,HighLow,50,Low,83,100,2.300668571039296
VeryLow,HighLow,75,High,0,0,2.300668571039296
VeryLow,HighLow,75,High,0,25,2.300668571039296
VeryLow,HighLow,75,High,0,50,2.300668571039296
VeryLow,HighLow,75,High,0,75,2.300668571039296
